num_hours,date,name,counts,trend_name_raw,trend_name_clean,trend_name_clean_no_hash,trend_name_clean_no_dollar,trend_name_alnum,trend_name_token_count,trend_name_char_count,is_blank_raw,is_hashtag,has_special_chars,has_non_ascii,has_url_like,normalized_key_with_hash,normalized_key_no_hash,normalized_key_no_dollar,normalized_date
8,2024-04-11,Bronco,26472.0,Bronco,bronco,bronco,bronco,bronco,1,6,False,False,False,False,False,bronco,bronco,bronco,2024-04-11
2,2024-04-11,#Bridgerton,25535.0,#Bridgerton,#bridgerton,bridgerton,bridgerton,bridgerton,1,10,False,True,True,False,False,#bridgerton,bridgerton,bridgerton,2024-04-11
10,2024-04-11,New Vegas,25330.0,New Vegas,new vegas,new vegas,new vegas,new vegas,2,9,False,False,False,False,False,new vegas,new vegas,new vegas,2024-04-11
4,2024-04-11,FILM X CRAFT,25204.0,FILM X CRAFT,film x craft,film x craft,film x craft,film x craft,3,12,False,False,False,False,False,film x craft,film x craft,film x craft,2024-04-11
5,2024-04-11,Mavs,24910.0,Mavs,mavs,mavs,mavs,mavs,1,4,False,False,False,False,False,mavs,mavs,mavs,2024-04-11
2,2024-04-11,Cannes,24605.0,Cannes,cannes,cannes,cannes,cannes,1,6,False,False,False,False,False,cannes,cannes,cannes,2024-04-11
8,2024-04-11,Jokic,23727.0,Jokic,jokic,jokic,jokic,jokic,1,5,False,False,False,False,False,jokic,jokic,jokic,2024-04-11
7,2024-04-11,Clippers,22763.0,Clippers,clippers,clippers,clippers,clippers,1,8,False,False,False,False,False,clippers,clippers,clippers,2024-04-11
3,2024-04-11,Wolves,22236.0,Wolves,wolves,wolves,wolves,wolves,1,6,False,False,False,False,False,wolves,wolves,wolves,2024-04-11
9,2024-04-11,Tony Khan,21338.0,Tony Khan,tony khan,tony khan,tony khan,tony khan,2,9,False,False,False,False,False,tony khan,tony khan,tony khan,2024-04-11
4,2024-04-11,Ron Goldman,20665.0,Ron Goldman,ron goldman,ron goldman,ron goldman,ron goldman,2,11,False,False,False,False,False,ron goldman,ron goldman,ron goldman,2024-04-11
5,2024-04-11,#AEWDymamite,19313.0,#AEWDymamite,#aewdymamite,aewdymamite,aewdymamite,aewdymamite,1,11,False,True,True,False,False,#aewdymamite,aewdymamite,aewdymamite,2024-04-11
1,2024-04-11,Reacher,19152.0,Reacher,reacher,reacher,reacher,reacher,1,7,False,False,False,False,False,reacher,reacher,reacher,2024-04-11
10,2024-04-11,#FalloutOnPrime,19075.0,#FalloutOnPrime,#falloutonprime,falloutonprime,falloutonprime,falloutonprime,1,14,False,True,True,False,False,#falloutonprime,falloutonprime,falloutonprime,2024-04-11
1,2024-04-11,Penelope,18592.0,Penelope,penelope,penelope,penelope,penelope,1,8,False,False,False,False,False,penelope,penelope,penelope,2024-04-11
6,2024-04-11,Khloe,18378.0,Khloe,khloe,khloe,khloe,khloe,1,5,False,False,False,False,False,khloe,khloe,khloe,2024-04-11
1,2024-04-11,Kyrie,18378.0,Kyrie,kyrie,kyrie,kyrie,kyrie,1,5,False,False,False,False,False,kyrie,kyrie,kyrie,2024-04-11
4,2024-04-11,$TAO,18296.0,$TAO,$tao,$tao,tao,tao,1,4,False,False,True,False,False,$tao,$tao,tao,2024-04-11
6,2024-04-11,Nicole and Ron,17978.0,Nicole and Ron,nicole and ron,nicole and ron,nicole and ron,nicole and ron,3,14,False,False,False,False,False,nicole and ron,nicole and ron,nicole and ron,2024-04-11
5,2024-04-11,$ESE,16552.0,$ESE,$ese,$ese,ese,ese,1,4,False,False,True,False,False,$ese,$ese,ese,2024-04-11
1,2024-04-11,Bolton,16222.0,Bolton,bolton,bolton,bolton,bolton,1,6,False,False,False,False,False,bolton,bolton,bolton,2024-04-11
1,2024-04-11,#LIVATA,15054.0,#LIVATA,#livata,livata,livata,livata,1,6,False,True,True,False,False,#livata,livata,livata,2024-04-11
7,2024-04-11,#MHA420,14601.0,#MHA420,#mha420,mha420,mha420,mha420,1,6,False,True,True,False,False,#mha420,mha420,mha420,2024-04-11
4,2024-04-11,Norm Macdonald,14018.0,Norm Macdonald,norm macdonald,norm macdonald,norm macdonald,norm macdonald,2,14,False,False,False,False,False,norm macdonald,norm macdonald,norm macdonald,2024-04-11
1,2024-04-11,Caitlyn Jenner,13243.0,Caitlyn Jenner,caitlyn jenner,caitlyn jenner,caitlyn jenner,caitlyn jenner,2,14,False,False,False,False,False,caitlyn jenner,caitlyn jenner,caitlyn jenner,2024-04-11
1,2024-04-11,Augusta,13218.0,Augusta,augusta,augusta,augusta,augusta,1,7,False,False,False,False,False,augusta,augusta,augusta,2024-04-11
1,2024-04-11,#PassUkraineAidNOW,13207.0,#PassUkraineAidNOW,#passukraineaidnow,passukraineaidnow,passukraineaidnow,passukraineaidnow,1,17,False,True,True,False,False,#passukraineaidnow,passukraineaidnow,passukraineaidnow,2024-04-11
2,2024-04-11,Scott Drew,11854.0,Scott Drew,scott drew,scott drew,scott drew,scott drew,2,10,False,False,False,False,False,scott drew,scott drew,scott drew,2024-04-11
4,2024-04-11,Ospreay,11645.0,Ospreay,ospreay,ospreay,ospreay,ospreay,1,7,False,False,False,False,False,ospreay,ospreay,ospreay,2024-04-11
3,2024-04-11,Kodak,10987.0,Kodak,kodak,kodak,kodak,kodak,1,5,False,False,False,False,False,kodak,kodak,kodak,2024-04-11
1,2024-04-11,Mister Cee,10986.0,Mister Cee,mister cee,mister cee,mister cee,mister cee,2,10,False,False,False,False,False,mister cee,mister cee,mister cee,2024-04-11
2,2024-04-11,Ron and Nicole,10662.0,Ron and Nicole,ron and nicole,ron and nicole,ron and nicole,ron and nicole,3,14,False,False,False,False,False,ron and nicole,ron and nicole,ron and nicole,2024-04-11
3,2024-04-11,Bryson,10598.0,Bryson,bryson,bryson,bryson,bryson,1,6,False,False,False,False,False,bryson,bryson,bryson,2024-04-11
2,2024-04-11,Jrue,9046.0,Jrue,jrue,jrue,jrue,jrue,1,4,False,False,False,False,False,jrue,jrue,jrue,2024-04-11
4,2024-04-11,Wayans,8808.0,Wayans,wayans,wayans,wayans,wayans,1,6,False,False,False,False,False,wayans,wayans,wayans,2024-04-11
1,2024-04-11,Scary Movie,8457.0,Scary Movie,scary movie,scary movie,scary movie,scary movie,2,11,False,False,False,False,False,scary movie,scary movie,scary movie,2024-04-11
2,2024-04-11,Scottie,8109.0,Scottie,scottie,scottie,scottie,scottie,1,7,False,False,False,False,False,scottie,scottie,scottie,2024-04-11
5,2024-04-11,#thursdayvibes,7952.0,#thursdayvibes,#thursdayvibes,thursdayvibes,thursdayvibes,thursdayvibes,1,13,False,True,True,False,False,#thursdayvibes,thursdayvibes,thursdayvibes,2024-04-11
6,2024-04-11,Gobert,7909.0,Gobert,gobert,gobert,gobert,gobert,1,6,False,False,False,False,False,gobert,gobert,gobert,2024-04-11
2,2024-04-11,Aaron Hernandez,7142.0,Aaron Hernandez,aaron hernandez,aaron hernandez,aaron hernandez,aaron hernandez,2,15,False,False,False,False,False,aaron hernandez,aaron hernandez,aaron hernandez,2024-04-11
3,2024-04-11,Young Bucks,7024.0,Young Bucks,young bucks,young bucks,young bucks,young bucks,2,11,False,False,False,False,False,young bucks,young bucks,young bucks,2024-04-11
5,2024-04-11,#Survivor46,6705.0,#Survivor46,#survivor46,survivor46,survivor46,survivor46,1,10,False,True,True,False,False,#survivor46,survivor46,survivor46,2024-04-11
1,2024-04-11,Ari Lennox,6529.0,Ari Lennox,ari lennox,ari lennox,ari lennox,ari lennox,2,10,False,False,False,False,False,ari lennox,ari lennox,ari lennox,2024-04-11
4,2024-04-11,Mase,6445.0,Mase,mase,mase,mase,mase,1,4,False,False,False,False,False,mase,mase,mase,2024-04-11
1,2024-04-11,Eloise,5771.0,Eloise,eloise,eloise,eloise,eloise,1,6,False,False,False,False,False,eloise,eloise,eloise,2024-04-11
3,2024-04-11,Made in America,5473.0,Made in America,made in america,made in america,made in america,made in america,3,15,False,False,False,False,False,made in america,made in america,made in america,2024-04-11
2,2024-04-11,Penta,5408.0,Penta,penta,penta,penta,penta,1,5,False,False,False,False,False,penta,penta,penta,2024-04-11
1,2024-04-11,John Bolton,4960.0,John Bolton,john bolton,john bolton,john bolton,john bolton,2,11,False,False,False,False,False,john bolton,john bolton,john bolton,2024-04-11
3,2024-04-11,Jungle Boy,4709.0,Jungle Boy,jungle boy,jungle boy,jungle boy,jungle boy,2,10,False,False,False,False,False,jungle boy,jungle boy,jungle boy,2024-04-11
6,2024-04-11,Rodney King,4673.0,Rodney King,rodney king,rodney king,rodney king,rodney king,2,11,False,False,False,False,False,rodney king,rodney king,rodney king,2024-04-11
2,2024-04-11,$GFT,4614.0,$GFT,$gft,$gft,gft,gft,1,4,False,False,True,False,False,$gft,$gft,gft,2024-04-11
1,2024-04-11,Jericho,4520.0,Jericho,jericho,jericho,jericho,jericho,1,7,False,False,False,False,False,jericho,jericho,jericho,2024-04-11
1,2024-04-11,$gft,4420.0,$gft,$gft,$gft,gft,gft,1,4,False,False,True,False,False,$gft,$gft,gft,2024-04-11
2,2024-04-11,Samoa Joe,4311.0,Samoa Joe,samoa joe,samoa joe,samoa joe,samoa joe,2,9,False,False,False,False,False,samoa joe,samoa joe,samoa joe,2024-04-11
1,2024-04-11,#ChuckySeason3,4087.0,#ChuckySeason3,#chuckyseason3,chuckyseason3,chuckyseason3,chuckyseason3,1,13,False,True,True,False,False,#chuckyseason3,chuckyseason3,chuckyseason3,2024-04-11
2,2024-04-11,Marlene,4059.0,Marlene,marlene,marlene,marlene,marlene,1,7,False,False,False,False,False,marlene,marlene,marlene,2024-04-11
4,2024-04-11,Naked Gun,3968.0,Naked Gun,naked gun,naked gun,naked gun,naked gun,2,9,False,False,False,False,False,naked gun,naked gun,naked gun,2024-04-11
2,2024-04-11,Rizzo,3921.0,Rizzo,rizzo,rizzo,rizzo,rizzo,1,5,False,False,False,False,False,rizzo,rizzo,rizzo,2024-04-11
2,2024-04-11,#AbbottElementary,3809.0,#AbbottElementary,#abbottelementary,abbottelementary,abbottelementary,abbottelementary,1,16,False,True,True,False,False,#abbottelementary,abbottelementary,abbottelementary,2024-04-11
3,2024-04-11,Jason Day,3795.0,Jason Day,jason day,jason day,jason day,jason day,2,9,False,False,False,False,False,jason day,jason day,jason day,2024-04-11
2,2024-04-11,Quavo,3732.0,Quavo,quavo,quavo,quavo,quavo,1,5,False,False,False,False,False,quavo,quavo,quavo,2024-04-11
1,2024-04-11,Copeland,3638.0,Copeland,copeland,copeland,copeland,copeland,1,8,False,False,False,False,False,copeland,copeland,copeland,2024-04-11
6,2024-04-11,Christian Braun,3508.0,Christian Braun,christian braun,christian braun,christian braun,christian braun,2,15,False,False,False,False,False,christian braun,christian braun,christian braun,2024-04-11
2,2024-04-11,Shibata,3390.0,Shibata,shibata,shibata,shibata,shibata,1,7,False,False,False,False,False,shibata,shibata,shibata,2024-04-11
4,2024-04-11,LAPD,3318.0,LAPD,lapd,lapd,lapd,lapd,1,4,False,False,False,False,False,lapd,lapd,lapd,2024-04-11
1,2024-04-11,#thursdaymorning,3120.0,#thursdaymorning,#thursdaymorning,thursdaymorning,thursdaymorning,thursdaymorning,1,15,False,True,True,False,False,#thursdaymorning,thursdaymorning,thursdaymorning,2024-04-11
3,2024-04-11,Bones Hyland,3097.0,Bones Hyland,bones hyland,bones hyland,bones hyland,bones hyland,2,12,False,False,False,False,False,bones hyland,bones hyland,bones hyland,2024-04-11
3,2024-04-11,$SPECT,3088.0,$SPECT,$spect,$spect,spect,spect,1,6,False,False,True,False,False,$spect,$spect,spect,2024-04-11
1,2024-04-11,Mark Pope,2803.0,Mark Pope,mark pope,mark pope,mark pope,mark pope,2,9,False,False,False,False,False,mark pope,mark pope,mark pope,2024-04-11
2,2024-04-11,Hendricks,2664.0,Hendricks,hendricks,hendricks,hendricks,hendricks,1,9,False,False,False,False,False,hendricks,hendricks,hendricks,2024-04-11
3,2024-04-11,Brotherhood of Steel,2602.0,Brotherhood of Steel,brotherhood of steel,brotherhood of steel,brotherhood of steel,brotherhood of steel,3,20,False,False,False,False,False,brotherhood of steel,brotherhood of steel,brotherhood of steel,2024-04-11
2,2024-04-11,Symba,2586.0,Symba,symba,symba,symba,symba,1,5,False,False,False,False,False,symba,symba,symba,2024-04-11
2,2024-04-11,Hunter Brown,2553.0,Hunter Brown,hunter brown,hunter brown,hunter brown,hunter brown,2,12,False,False,False,False,False,hunter brown,hunter brown,hunter brown,2024-04-11
1,2024-04-11,Caron,2549.0,Caron,caron,caron,caron,caron,1,5,False,False,False,False,False,caron,caron,caron,2024-04-11
2,2024-04-11,#TheMaskedSinger,2329.0,#TheMaskedSinger,#themaskedsinger,themaskedsinger,themaskedsinger,themaskedsinger,1,15,False,True,True,False,False,#themaskedsinger,themaskedsinger,themaskedsinger,2024-04-11
2,2024-04-11,Hertz,2304.0,Hertz,hertz,hertz,hertz,hertz,1,5,False,False,False,False,False,hertz,hertz,hertz,2024-04-11
1,2024-04-11,#MAFS,2272.0,#MAFS,#mafs,mafs,mafs,mafs,1,4,False,True,True,False,False,#mafs,mafs,mafs,2024-04-11
2,2024-04-11,#ThursdayThoughts,2211.0,#ThursdayThoughts,#thursdaythoughts,thursdaythoughts,thursdaythoughts,thursdaythoughts,1,16,False,True,True,False,False,#thursdaythoughts,thursdaythoughts,thursdaythoughts,2024-04-11
1,2024-04-11,Chris Hero,2154.0,Chris Hero,chris hero,chris hero,chris hero,chris hero,2,10,False,False,False,False,False,chris hero,chris hero,chris hero,2024-04-11
1,2024-04-11,#ThursdayMotivation,2003.0,#ThursdayMotivation,#thursdaymotivation,thursdaymotivation,thursdaymotivation,thursdaymotivation,1,18,False,True,True,False,False,#thursdaymotivation,thursdaymotivation,thursdaymotivation,2024-04-11
2,2024-04-11,Hunter Greene,2001.0,Hunter Greene,hunter greene,hunter greene,hunter greene,hunter greene,2,13,False,False,False,False,False,hunter greene,hunter greene,hunter greene,2024-04-11
1,2024-04-11,#my600lblife,1924.0,#my600lblife,#my600lblife,my600lblife,my600lblife,my600lblife,1,11,False,True,True,False,False,#my600lblife,my600lblife,my600lblife,2024-04-11
2,2024-04-11,Stroman,1861.0,Stroman,stroman,stroman,stroman,stroman,1,7,False,False,False,False,False,stroman,stroman,stroman,2024-04-11
1,2024-04-11,Breadwinner,1686.0,Breadwinner,breadwinner,breadwinner,breadwinner,breadwinner,1,11,False,False,False,False,False,breadwinner,breadwinner,breadwinner,2024-04-11
1,2024-04-11,#RokuProSeriesTV,1558.0,#RokuProSeriesTV,#rokuproseriestv,rokuproseriestv,rokuproseriestv,rokuproseriestv,1,15,False,True,True,False,False,#rokuproseriestv,rokuproseriestv,rokuproseriestv,2024-04-11
1,2024-04-11,$GNOME,1516.0,$GNOME,$gnome,$gnome,gnome,gnome,1,6,False,False,True,False,False,$gnome,$gnome,gnome,2024-04-11
1,2024-04-11,Dick Cheney,1465.0,Dick Cheney,dick cheney,dick cheney,dick cheney,dick cheney,2,11,False,False,False,False,False,dick cheney,dick cheney,dick cheney,2024-04-11
1,2024-04-11,Nick Chubb,1438.0,Nick Chubb,nick chubb,nick chubb,nick chubb,nick chubb,2,10,False,False,False,False,False,nick chubb,nick chubb,nick chubb,2024-04-11
1,2024-04-11,Core PPI,1309.0,Core PPI,core ppi,core ppi,core ppi,core ppi,2,8,False,False,False,False,False,core ppi,core ppi,core ppi,2024-04-11
7,2024-05-17,Diddy,487885.0,Diddy,diddy,diddy,diddy,diddy,1,5,False,False,False,False,False,diddy,diddy,diddy,2024-05-17
6,2024-05-17,Congress,441409.0,Congress,congress,congress,congress,congress,1,8,False,False,False,False,False,congress,congress,congress,2024-05-17
24,2024-05-17,Alito,384685.0,Alito,alito,alito,alito,alito,1,5,False,False,False,False,False,alito,alito,alito,2024-05-17
11,2024-05-17,billie,283910.0,billie,billie,billie,billie,billie,1,6,False,False,False,False,False,billie,billie,billie,2024-05-17
2,2024-05-17,Butker,245301.0,Butker,butker,butker,butker,butker,1,6,False,False,False,False,False,butker,butker,butker,2024-05-17
11,2024-05-17,Scottie,205829.0,Scottie,scottie,scottie,scottie,scottie,1,7,False,False,False,False,False,scottie,scottie,scottie,2024-05-17
7,2024-05-17,THE GREATEST,172211.0,THE GREATEST,the greatest,the greatest,the greatest,the greatest,2,12,False,False,False,False,False,the greatest,the greatest,the greatest,2024-05-17
20,2024-05-17,Crockett,170540.0,Crockett,crockett,crockett,crockett,crockett,1,8,False,False,False,False,False,crockett,crockett,crockett,2024-05-17
4,2024-05-17,Scottie Scheffler,133561.0,Scottie Scheffler,scottie scheffler,scottie scheffler,scottie scheffler,scottie scheffler,2,17,False,False,False,False,False,scottie scheffler,scottie scheffler,scottie scheffler,2024-05-17
1,2024-05-17,Xavi,103500.0,Xavi,xavi,xavi,xavi,xavi,1,4,False,False,False,False,False,xavi,xavi,xavi,2024-05-17
6,2024-05-17,Greene,101942.0,Greene,greene,greene,greene,greene,1,6,False,False,False,False,False,greene,greene,greene,2024-05-17
7,2024-05-17,Barron,84356.0,Barron,barron,barron,barron,barron,1,6,False,False,False,False,False,barron,barron,barron,2024-05-17
6,2024-05-17,Houston,84057.0,Houston,houston,houston,houston,houston,1,7,False,False,False,False,False,houston,houston,houston,2024-05-17
5,2024-05-17,Tiger,83591.0,Tiger,tiger,tiger,tiger,tiger,1,5,False,False,False,False,False,tiger,tiger,tiger,2024-05-17
9,2024-05-17,Game 7,72138.0,Game 7,game 7,game 7,game 7,game 7,2,6,False,False,False,False,False,game 7,game 7,game 7,2024-05-17
2,2024-05-17,Cops,70883.0,Cops,cops,cops,cops,cops,1,4,False,False,False,False,False,cops,cops,cops,2024-05-17
8,2024-05-17,Rangers,65259.0,Rangers,rangers,rangers,rangers,rangers,1,7,False,False,False,False,False,rangers,rangers,rangers,2024-05-17
3,2024-05-17,Nuggets,62454.0,Nuggets,nuggets,nuggets,nuggets,nuggets,1,7,False,False,False,False,False,nuggets,nuggets,nuggets,2024-05-17
8,2024-05-17,Wolves,61170.0,Wolves,wolves,wolves,wolves,wolves,1,6,False,False,False,False,False,wolves,wolves,wolves,2024-05-17
2,2024-05-17,Daniel Perry,60270.0,Daniel Perry,daniel perry,daniel perry,daniel perry,daniel perry,2,12,False,False,False,False,False,daniel perry,daniel perry,daniel perry,2024-05-17
7,2024-05-17,Valhalla,54807.0,Valhalla,valhalla,valhalla,valhalla,valhalla,1,8,False,False,False,False,False,valhalla,valhalla,valhalla,2024-05-17
5,2024-05-17,Ghetto,54028.0,Ghetto,ghetto,ghetto,ghetto,ghetto,1,6,False,False,False,False,False,ghetto,ghetto,ghetto,2024-05-17
3,2024-05-17,Good Friday,53819.0,Good Friday,good friday,good friday,good friday,good friday,2,11,False,False,False,False,False,good friday,good friday,good friday,2024-05-17
7,2024-05-17,Louisville,46775.0,Louisville,louisville,louisville,louisville,louisville,1,10,False,False,False,False,False,louisville,louisville,louisville,2024-05-17
3,2024-05-17,NCAA,45031.0,NCAA,ncaa,ncaa,ncaa,ncaa,1,4,False,False,False,False,False,ncaa,ncaa,ncaa,2024-05-17
5,2024-05-17,Fever,43251.0,Fever,fever,fever,fever,fever,1,5,False,False,False,False,False,fever,fever,fever,2024-05-17
3,2024-05-17,Young Sheldon,43057.0,Young Sheldon,young sheldon,young sheldon,young sheldon,young sheldon,2,13,False,False,False,False,False,young sheldon,young sheldon,young sheldon,2024-05-17
2,2024-05-17,Greg Abbott,40357.0,Greg Abbott,greg abbott,greg abbott,greg abbott,greg abbott,2,11,False,False,False,False,False,greg abbott,greg abbott,greg abbott,2024-05-17
3,2024-05-17,#StockholmTSTheErasTour,37814.0,#StockholmTSTheErasTour,#stockholmtstheerastour,stockholmtstheerastour,stockholmtstheerastour,stockholmtstheerastour,1,22,False,True,True,False,False,#stockholmtstheerastour,stockholmtstheerastour,stockholmtstheerastour,2024-05-17
5,2024-05-17,Canes,37558.0,Canes,canes,canes,canes,canes,1,5,False,False,False,False,False,canes,canes,canes,2024-05-17
1,2024-05-17,Marjorie Taylor Greene,37395.0,Marjorie Taylor Greene,marjorie taylor greene,marjorie taylor greene,marjorie taylor greene,marjorie taylor greene,3,22,False,False,False,False,False,marjorie taylor greene,marjorie taylor greene,marjorie taylor greene,2024-05-17
3,2024-05-17,College Football 25,36296.0,College Football 25,college football 25,college football 25,college football 25,college football 25,3,19,False,False,False,False,False,college football 25,college football 25,college football 25,2024-05-17
8,2024-05-17,CHIHIRO,30603.0,CHIHIRO,chihiro,chihiro,chihiro,chihiro,1,7,False,False,False,False,False,chihiro,chihiro,chihiro,2024-05-17
1,2024-05-17,Katy Tur,30098.0,Katy Tur,katy tur,katy tur,katy tur,katy tur,2,8,False,False,False,False,False,katy tur,katy tur,katy tur,2024-05-17
7,2024-05-17,Jasmine Crockett,30032.0,Jasmine Crockett,jasmine crockett,jasmine crockett,jasmine crockett,jasmine crockett,2,16,False,False,False,False,False,jasmine crockett,jasmine crockett,jasmine crockett,2024-05-17
4,2024-05-17,iMessage,29875.0,iMessage,imessage,imessage,imessage,imessage,1,8,False,False,False,False,False,imessage,imessage,imessage,2024-05-17
1,2024-05-17,Timberwolves,29584.0,Timberwolves,timberwolves,timberwolves,timberwolves,timberwolves,1,12,False,False,False,False,False,timberwolves,timberwolves,timberwolves,2024-05-17
6,2024-05-17,Kim Porter,28915.0,Kim Porter,kim porter,kim porter,kim porter,kim porter,2,10,False,False,False,False,False,kim porter,kim porter,kim porter,2024-05-17
2,2024-05-17,The PGA,27211.0,The PGA,the pga,the pga,the pga,the pga,2,7,False,False,False,False,False,the pga,the pga,the pga,2024-05-17
1,2024-05-17,Megalopolis,27057.0,Megalopolis,megalopolis,megalopolis,megalopolis,megalopolis,1,11,False,False,False,False,False,megalopolis,megalopolis,megalopolis,2024-05-17
3,2024-05-17,Raskin,26923.0,Raskin,raskin,raskin,raskin,raskin,1,6,False,False,False,False,False,raskin,raskin,raskin,2024-05-17
3,2024-05-17,PGA Championship,26294.0,PGA Championship,pga championship,pga championship,pga championship,pga championship,2,16,False,False,False,False,False,pga championship,pga championship,pga championship,2024-05-17
4,2024-05-17,#CFB25,25140.0,#CFB25,#cfb25,cfb25,cfb25,cfb25,1,5,False,True,True,False,False,#cfb25,cfb25,cfb25,2024-05-17
9,2024-05-17,#BridgertonS3,24585.0,#BridgertonS3,#bridgertons3,bridgertons3,bridgertons3,bridgertons3,1,12,False,True,True,False,False,#bridgertons3,bridgertons3,bridgertons3,2024-05-17
1,2024-05-17,Shani Louk,23834.0,Shani Louk,shani louk,shani louk,shani louk,shani louk,2,10,False,False,False,False,False,shani louk,shani louk,shani louk,2024-05-17
3,2024-05-17,Igor,23566.0,Igor,igor,igor,igor,igor,1,4,False,False,False,False,False,igor,igor,igor,2024-05-17
4,2024-05-17,#HitMeHardAndSoft,23523.0,#HitMeHardAndSoft,#hitmehardandsoft,hitmehardandsoft,hitmehardandsoft,hitmehardandsoft,1,16,False,True,True,False,False,#hitmehardandsoft,hitmehardandsoft,hitmehardandsoft,2024-05-17
7,2024-05-17,Kreider,23084.0,Kreider,kreider,kreider,kreider,kreider,1,7,False,False,False,False,False,kreider,kreider,kreider,2024-05-17
1,2024-05-17,The Nuggets,21918.0,The Nuggets,the nuggets,the nuggets,the nuggets,the nuggets,2,11,False,False,False,False,False,the nuggets,the nuggets,the nuggets,2024-05-17
6,2024-05-17,Paul Pelosi,20964.0,Paul Pelosi,paul pelosi,paul pelosi,paul pelosi,paul pelosi,2,11,False,False,False,False,False,paul pelosi,paul pelosi,paul pelosi,2024-05-17
5,2024-05-17,Paul Skenes,20644.0,Paul Skenes,paul skenes,paul skenes,paul skenes,paul skenes,2,11,False,False,False,False,False,paul skenes,paul skenes,paul skenes,2024-05-17
4,2024-05-17,#BellatorParis,20348.0,#BellatorParis,#bellatorparis,bellatorparis,bellatorparis,bellatorparis,1,13,False,True,True,False,False,#bellatorparis,bellatorparis,bellatorparis,2024-05-17
5,2024-05-17,Madden,19881.0,Madden,madden,madden,madden,madden,1,6,False,False,False,False,False,madden,madden,madden,2024-05-17
4,2024-05-17,Puff,19366.0,Puff,puff,puff,puff,puff,1,4,False,False,False,False,False,puff,puff,puff,2024-05-17
9,2024-05-17,#FridayMotivation,19299.0,#FridayMotivation,#fridaymotivation,fridaymotivation,fridaymotivation,fridaymotivation,1,16,False,True,True,False,False,#fridaymotivation,fridaymotivation,fridaymotivation,2024-05-17
3,2024-05-17,#hitmehardandsoft,18654.0,#hitmehardandsoft,#hitmehardandsoft,hitmehardandsoft,hitmehardandsoft,hitmehardandsoft,1,16,False,True,True,False,False,#hitmehardandsoft,hitmehardandsoft,hitmehardandsoft,2024-05-17
9,2024-05-17,#FursuitFriday,17833.0,#FursuitFriday,#fursuitfriday,fursuitfriday,fursuitfriday,fursuitfriday,1,13,False,True,True,False,False,#fursuitfriday,fursuitfriday,fursuitfriday,2024-05-17
7,2024-05-17,BIRDS OF A FEATHER,16403.0,BIRDS OF A FEATHER,birds of a feather,birds of a feather,birds of a feather,birds of a feather,4,18,False,False,False,False,False,birds of a feather,birds of a feather,birds of a feather,2024-05-17
1,2024-05-17,Caitlin Clark,16312.0,Caitlin Clark,caitlin clark,caitlin clark,caitlin clark,caitlin clark,2,13,False,False,False,False,False,caitlin clark,caitlin clark,caitlin clark,2024-05-17
9,2024-05-17,#BleachBlondeBadBuiltButchBody,15976.0,#BleachBlondeBadBuiltButchBody,#bleachblondebadbuiltbutchbody,bleachblondebadbuiltbutchbody,bleachblondebadbuiltbutchbody,bleachblondebadbuiltbutchbody,1,29,False,True,True,False,False,#bleachblondebadbuiltbutchbody,bleachblondebadbuiltbutchbody,bleachblondebadbuiltbutchbody,2024-05-17
2,2024-05-17,#911onABC,15153.0,#911onABC,#911onabc,911onabc,911onabc,911onabc,1,8,False,True,True,False,False,#911onabc,911onabc,911onabc,2024-05-17
6,2024-05-17,LMPD,14129.0,LMPD,lmpd,lmpd,lmpd,lmpd,1,4,False,False,False,False,False,lmpd,lmpd,lmpd,2024-05-17
8,2024-05-17,#FridayFeelings,13906.0,#FridayFeelings,#fridayfeelings,fridayfeelings,fridayfeelings,fridayfeelings,1,14,False,True,True,False,False,#fridayfeelings,fridayfeelings,fridayfeelings,2024-05-17
5,2024-05-17,L'Oreal,13587.0,L'Oreal,l oreal,l oreal,l oreal,l oreal,2,7,False,False,True,False,False,l oreal,l oreal,l oreal,2024-05-17
7,2024-05-17,Elly,13152.0,Elly,elly,elly,elly,elly,1,4,False,False,False,False,False,elly,elly,elly,2024-05-17
3,2024-05-17,I THINK HE KNOWS,12784.0,I THINK HE KNOWS,i think he knows,i think he knows,i think he knows,i think he knows,4,16,False,False,False,False,False,i think he knows,i think he knows,i think he knows,2024-05-17
6,2024-05-17,THE DINER,12730.0,THE DINER,the diner,the diner,the diner,the diner,2,9,False,False,False,False,False,the diner,the diner,the diner,2024-05-17
3,2024-05-17,Silk,12670.0,Silk,silk,silk,silk,silk,1,4,False,False,False,False,False,silk,silk,silk,2024-05-17
1,2024-05-17,ALL RISE,12627.0,ALL RISE,all rise,all rise,all rise,all rise,2,8,False,False,False,False,False,all rise,all rise,all rise,2024-05-17
4,2024-05-17,Caresha,12425.0,Caresha,caresha,caresha,caresha,caresha,1,7,False,False,False,False,False,caresha,caresha,caresha,2024-05-17
1,2024-05-17,AK-47,11857.0,AK-47,ak 47,ak 47,ak 47,ak 47,2,5,False,False,True,False,False,ak 47,ak 47,ak 47,2024-05-17
3,2024-05-17,$BASED,11483.0,$BASED,$based,$based,based,based,1,6,False,False,True,False,False,$based,$based,based,2024-05-17
